datetime,1335A,1336A,1337A,1338A,1339A,1340A,1341A,1342A,1343A,1344A,average_pm2.5
2023/1/12,41.875,63.75,52.244791666666664,57.083333333333336,50.333333333333336,53.208333333333336,58.125,54.916666666666664,57.833333333333336,55.125,54.44947916666666
2023/1/13,52.291666666666664,53.541666666666664,61.291666666666664,49.458333333333336,37.875,62.916666666666664,51.333333333333336,41.625,48.375,43.541666666666664,49.84527391958333
2023/1/14,19.782608695652176,26,21.17391304347826,21.82608695652174,16.043478260869566,18.5,22.956521739130434,22.608695652173914,17.565217391304348,25.565217391304348,21.202173913043477
2023/1/15,14.625,11.875,17.75,14.333333333333334,9.416666666666666,10.541666666666666,14.041666666666666,14.791666666666666,11.958333333333334,11.541666666666666,13.0875
2023/1/16,31.854166666666668,22.625,29.395833333333332,29.25,28.708333333333332,21.458333333333332,26.583333333333332,25.166666666666668,27.708333333333332,20.375,26.3125
2023/1/17,47.375,33.125,41.458333333333336,40.791666666666664,36.208333333333336,41.208333333333336,39.416666666666664,37.25,39.041666666666664,32.5,38.8375
2023/1/18,59.083333333333336,47.958333333333336,55.458333333333336,52.75,56.25,59.208333333333336,53,51.9375,51.604166666666664,35.916666666666664,52.31666666666666
2023/1/19,59.583333333333336,55.916666666666664,53.479166666666664,58.958333333333336,56.895833333333336,67.70833333333333,58.3125,54.875,62.5,44.25,57.24791666666667
2023/1/20,84.5,77.79166666666667,70.91666666666667,76.75,65.60416666666667,82.08333333333333,75.66666666666667,60.625,74.54166666666667,60.833333333333336,72.93125
2023/1/21,141.45454545454547,128.36363636363637,133.9090909090909,131.72727272727272,122.54545454545455,134.36363636363637,130.72727272727272,115.81818181818181,123.04545454545455,125.95454545454545,128.79090909090908
2023/1/22,150.16666666666666,133.33333333333334,142.5,138.41666666666666,147.45833333333334,145.54166666666666,139.70833333333334,148.08333333333334,130.91666666666666,122.5,139.86249999999998
2023/1/23,121.41666666666667,119.25,113.58333333333333,122.66666666666667,121.33333333333333,119.25,117.29166666666667,113.79166666666667,120.08333333333333,114.45833333333333,118.3125
2023/1/24,71,77,73.375,70.20833333333333,64.20833333333333,65.08333333333333,77.16666666666667,75,65.45833333333333,74.20833333333333,71.27083333333333
2023/1/25,32.125,36.25,32.791666666666664,36.583333333333336,36.083333333333336,34.166666666666664,32.75,33.833333333333336,34.708333333333336,29.208333333333332,33.85
2023/1/26,47.291666666666664,45.375,43.333333333333336,49.875,48.458333333333336,52.75,41.75,41.583333333333336,43.208333333333336,40.083333333333336,45.37083333333334
2023/1/27,59.52173913043478,60.65217391304348,58.34782608695652,66.6086956521739,57.608695652173914,57.73913043478261,60.608695652173914,57.82608695652174,61.34782608695652,53.56521739130435,59.38260869565217
2023/1/28,51.666666666666664,60.333333333333336,51.041666666666664,59.083333333333336,53.416666666666664,57.708333333333336,55.166666666666664,56.166666666666664,60.583333333333336,40.875,54.604166666666664
2023/1/29,62.91304347826087,85.09937888217391,72.95652173913044,65.6086956521739,71.43478260869566,85.69565217391305,81.3913043478261,69.3913043478261,69.82608695652173,45.65217391304348,70.99689441
2023/1/30,53.458333333333336,81.02976190416666,53.208333333333336,56.625,50.99166666666667,74.625,67.83333333333333,55.125,59.041666666666664,39.625,59.156309525000005
2023/1/31,38.208333333333336,37.958333333333336,39.041666666666664,34.5,42.925000000000004,34.166666666666664,45.291666666666664,32.145833333333336,41.958333333333336,33.791666666666664,37.99875
2023/2/1,118.95833333333333,99.83333333333333,94.41666666666667,102.16666666666667,76.41666666666667,107.75,102.91666666666667,79.375,112.25,74,96.80833333333334
2023/2/2,81.3695652173913,67.26086956521739,75.47826086956522,64.69565217391305,64.30434782608695,61.08695652173913,78.3913043478261,76.3913043478261,60.56521739130435,65.17391304347827,69.47173913043478
2023/2/3,49.15909090909091,46.22727272727273,47.68181818181818,45.13636363636363,48.27272727272727,40.59090909090909,46.72727272727273,45.13636363636363,45.68181818181818,43.95454545454545,45.856818181818184
2023/2/4,78.97727272727273,67.5,69.5909090909091,73.38636363636364,72.72727272727273,67.0909090909091,67.95454545454545,64.77272727272727,75.5909090909091,60.77272727272727,69.83636363636364
2023/2/5,112.3913043478261,100.52173913043478,101.8695652173913,107.21739130434783,113.6086956521739,106.91304347826087,104.95652173913044,104.17391304347827,105.65217391304348,91.91304347826087,104.92173913043477
2023/2/6,121,108.04166666666667,123.04166666666667,107.875,125.70833333333333,117.25,113.45833333333333,102.1875,106.79166666666667,108.04166666666667,113.33958333333334
2023/2/7,103.16666666666667,101.625,90.9375,100.83333333333333,95.125,100,92.58333333333333,88.89583333333333,107.16666666666667,96.16666666666667,97.64999999999999
2023/2/8,81.91570881166666,63.083333333333336,70.54166666666667,58.25,57.791666666666664,63.333333333333336,69.83333333333333,65.16666666666667,58.125,56.291666666666664,63.224233716250005
2023/2/9,71.14408867071428,33.208333333333336,35.25,30.208333333333332,69.04166666666667,35.5,32.833333333333336,30.208333333333332,37.875,30.833333333333332,38.03456257991667
2023/2/10,43.291666666666664,43.125,45.791666666666664,38,56.666666666666664,40.041666666666664,42.416666666666664,40.625,41.791666666666664,38.291666666666664,43.00416666666666
2023/2/11,23.695652173913043,23.82608695652174,21.52173913043478,16.130434782608695,23.782608695652176,20.565217391304348,19.043478260869566,17.391304347826086,22.565217391304348,16.52173913043478,20.504347826086956
2023/2/12,11.416666666666666,11.041666666666666,9.916666666666666,3.7916666666666665,13.166666666666666,11.333333333333334,6.729166666666667,5.729166666666667,8.041666666666666,8.5,8.966666666666667
2023/2/13,16.5,13.125,12.625,9.666666666666666,14.291666666666666,16.25,11.375,11.458333333333334,16.541666666666668,11.020833333333334,13.285416666666668
2023/2/14,48.73913043478261,37.52173913043478,44.08695652173913,40.73913043478261,39.30434782608695,42.130434782608695,41.69565217391305,38.69565217391305,42.95652173913044,37.21739130434783,41.30869565217392
2023/2/15,55.17391304347826,49.130434782608695,54.391304347826086,50.82608695652174,52.78260869565217,49.43478260869565,50.78260869565217,50.56521739130435,49.82608695652174,45.52173913043478,50.84347826086957
2023/2/16,50,60.06666666666667,50.93333333333333,59.53333333333333,59.13333333333333,57.2,61.266666666666666,57.8,59.5,47.13333333333333,56.25666666666667
2023/2/17,72.91666666666667,70.04166666666667,70.70833333333333,69.35416666666667,69.125,68.83333333333333,79.5,67.375,73.79166666666667,58,69.96458333333334
2023/2/18,70.79166666666667,69.95833333333333,78.70833333333333,69.29166666666667,67.41666666666667,69.70833333333333,86.625,66.16666666666667,69,53.333333333333336,70.10000000000001
2023/2/19,80.6086956521739,81.30434782608695,76.93478260869566,80.17391304347827,80.47826086956522,78.26086956521739,82.93478260869566,78.71739130434783,84.43478260869566,69.6086956521739,79.34565217391305
2023/2/20,81.26086956521739,64.08695652173913,73.1304347826087,67.3913043478261,72.35652173913044,65.3913043478261,74.8695652173913,74.69565217391305,63.41304347826087,64.69565217391305,70.12913043478261
2023/2/21,57.9,58.25,64.77142857,58.55,56.64,55.3,67.05,60.45,64.5,49.5,59.29114286
2023/2/22,61.08695652173913,53.26086956521739,57.37267080739131,54.391304347826086,62.34782608695652,47.56521739130435,61.08695652173913,56.58695652173913,56.78260869565217,45.52173913043478,55.60031055913043
2023/2/23,63.145833333333336,46.875,52.958333333333336,50.166666666666664,57.916666666666664,49.416666666666664,54.041666666666664,51.541666666666664,52.375,39.916666666666664,51.83541666666667
2023/2/24,44,39.875,41.75,46.666666666666664,43.166666666666664,41,43.666666666666664,40.666666666666664,44.166666666666664,29.666666666666668,41.4625
2023/2/25,48.875,50.354166666666664,46.333333333333336,61.125,46.958333333333336,49.333333333333336,48.916666666666664,46.833333333333336,54.125,33.041666666666664,48.58958333333334
2023/2/26,83.54166666666667,66.70833333333333,77.125,93.72916666666667,76.79166666666667,71,80.16666666666667,81.20833333333333,69.60416666666667,56.041666666666664,75.59166666666667
2023/2/27,52.130434782608695,51.95652173913044,57.130434782608695,46.869565217391305,51.21739130434783,52.17391304347826,61.52173913043478,43.56521739130435,47,40.47826086956522,50.404347826086955
2023/2/28,49.583333333333336,47.208333333333336,47.5,60.208333333333336,49.375,45.708333333333336,52.916666666666664,49.958333333333336,50.857142857142854,35.5,48.79583333333333
2023/3/1,100.41666666666667,89.625,92.79166666666667,107.91666666666667,96.9375,101.29166666666667,93.375,97.52083333333333,99.66666666666667,79.66666666666667,95.92083333333333
2023/3/2,117.6086956521739,105.43478260869566,119.91304347826087,120.86956521869566,118.21739130434783,113.30434782608695,122.02173913043478,116.95652173913044,111.8695652173913,109.91304347826087,115.6108695652174
2023/3/3,119.95833333333333,104.20833333333333,116.91666666666667,123.58333333333333,116.66666666666667,119,119.33333333333333,114.08333333333333,111.125,110.83333333333333,115.57083333333333
2023/3/4,77.75,81.54166666666667,80.91666666666667,96,87.33333333333333,98.83333333333333,101.04166666666667,80.29166666666667,80.5,76.25,86.04583333333333
2023/3/5,52.25,57.583333333333336,57.208333333333336,55.166666666666664,59.333333333333336,57.166666666666664,71.625,51,56.5,52.958333333333336,57.07916666666667
2023/3/6,41.041666666666664,37.645833333333336,42.333333333333336,39.5,35.958333333333336,48.041666666666664,46.5,34.25,42.708333333333336,45.70833333291667,41.36875
2023/3/7,61.083333333333336,52.083333333333336,51.333333333333336,56.645833333333336,49.25,64.08333333333333,59.208333333333336,57,59.916666666666664,53.083333333333336,56.36875
2023/3/8,79.20833333333333,73.45833333333333,71.95833333333333,82.08333333333333,66.625,80.85416666666667,67.07291666666667,68.54166666666667,73.35416666666667,75.875,73.903125
2023/3/9,54.166666666666664,61.625,61.458333333333336,62.916666666666664,50.625,69.04166666666667,66.48958333333333,47.291666666666664,50.625,51.875,57.61145833333333
2023/3/10,41.5,47.583333333333336,49.041666666666664,47.541666666666664,45.708333333333336,48,55.458333333333336,37.041666666666664,37.583333333333336,41.041666666666664,45.050000000000004
2023/3/11,45.666666666666664,48.291666666666664,46.916666666666664,58.875,42.541666666666664,58.916666666666664,45.291666666666664,42.291666666666664,51.208333333333336,38.333333333333336,47.833333333333336
2023/3/12,22.583333333333332,26.375,30.583333333333332,24.333333333333332,29.333333333333332,23.5,30.875,17.333333333333332,21.083333333333332,22.208333333333332,24.820833333333336
2023/3/13,28.666666666666668,26.458333333333332,31.916666666666668,29.875,27.5,27.75,28.958333333333332,27.270833333333332,24.583333333333332,23.291666666666668,27.62708333333333
2023/3/14,36.125,32.75,35.083333333333336,39.708333333333336,31.666666666666668,36.333333333333336,36,33.75,34.458333333333336,30.416666666666668,34.62916666666667
2023/3/15,44.375,35.083333333333336,36.625,43.666666666666664,37.625,38.458333333333336,37.166666666666664,38.5,42.020833333333336,32.833333333333336,38.635416666666664
2023/3/16,49.708333333333336,35.916666666666664,44.208333333333336,51.020833333333336,46.895833333333336,40.5,46.4375,43.520833333333336,41.791666666666664,38.083333333333336,43.80833333333334
2023/3/17,21.125,13.395833333333334,16.666666666666668,22.104166666666668,18.666666666666668,22.625,16.125,19.125,16.208333333333332,16.666666666666668,18.270833333333332
2023/3/18,24.145833333333332,20.125,20.1875,25.291666666666668,21.125,17.75,22.583333333333332,23.25,26.541666666666668,21.375,22.2375
2023/3/19,6.291666666666667,7.416666666666667,8.458333333333334,8.416666666666666,8.208333333333334,6.416666666666667,9.541666666666666,6.583333333333333,10.208333333333334,6.916666666666667,7.845833333333334
2023/3/20,17.416666666666668,15.416666666666666,17.166666666666668,23.541666666666668,14.833333333333334,17.666666666666668,20.208333333333332,23,28.541666666666668,14.708333333333334,19.25
2023/3/21,13,12.25,15.5,19,15.833333333333334,11.416666666666666,15.375,17.458333333333332,17.9375,13.333333333333334,15.110416666666666
2023/3/22,20.545454545454547,20.40909090909091,26.954545454545453,33.81818181818182,22.59090909090909,22.40909090909091,27.136363636363637,26.636363636363637,32.72727272727273,19.727272727272727,25.295454545454547
2023/3/23,26.666666666666668,43.208333333333336,45.333333333333336,52.166666666666664,34.791666666666664,45.291666666666664,44.375,37.333333333333336,54.958333333333336,39.083333333333336,42.32083333333333
2023/3/24,13.541666666666666,17.083333333333332,22.291666666666668,17,17.416666666666668,15.166666666666666,22.483333333333334,13.375,20.041666666666668,18.875,17.7275
2023/3/25,26.375,27.458333333333332,29.666666666666668,34.958333333333336,26.583333333333332,24.375,31.683333333333334,32.958333333333336,32.375,21.875,28.830833333333334
2023/3/26,29.833333333333332,29.375,28.458333333333332,35.666666666666664,26.916666666666668,27.041666666666668,29.833333333333332,34.333333333333336,34.416666666666664,21.5,29.7375
2023/3/27,45.791666666666664,36.5,45.395833333333336,52.729166666666664,37.791666666666664,38.416666666666664,47.75,49.541666666666664,44.833333333333336,32.416666666666664,43.11666666666667
2023/3/28,52.833333333333336,53.708333333333336,59.708333333333336,63.833333333333336,59.708333333333336,51.958333333333336,60.541666666666664,59.208333333333336,58.75,42.708333333333336,56.29583333333333
2023/3/29,40.869565217391305,42.869565217391305,51.130434782608695,58.26086956521739,56.869565217391305,41.95652173913044,53.78260869565217,46.65217391304348,53,35.130434782608695,48.05217391304348
2023/3/30,42.458333333333336,53.333333333333336,53.333333333333336,69,54.083333333333336,50.708333333333336,58.666666666666664,50.541666666666664,54.208333333333336,37.541666666666664,52.387499999999996
2023/3/31,29.517857142916668,50.75,44.041666666666664,44.916666666666664,35.541666666666664,33.020833333333336,53.125,32.958333333333336,36.375,23.5,38.374702380833334
2023/4/1,34.31547619041667,34.5,34.458333333333336,39.166666666666664,29.25,31.8125,37.291666666666664,31.875,31.958333333333332,29.416666666666668,33.404464285833335
2023/4/2,29.916666666666668,30.25,29.791666666666668,39.791666666666664,30,26.25,29.375,28.583333333333332,28.125,28.583333333333332,30.066666666666666
2023/4/3,20.895833333333332,20.458333333333332,20.708333333333332,22.333333333333332,18.5,17.625,15.708333333333334,15.416666666666666,12.833333333333334,20.166666666666668,18.464583333333334
2023/4/4,7.375,7.875,10.083333333333334,11.291666666666666,10.166666666666666,8.291666666666666,8.708333333333334,7.333333333333333,7.541666666666667,8.875,8.754166666666666
2023/4/5,11.875,14.833333333333334,18.958333333333332,22.8125,17.541666666666668,13.916666666666666,20.208333333333332,11.916666666666666,20,14.791666666666666,16.685416666666665
2023/4/6,14.5,19.375,21.5,23.666666666666668,20.833333333333332,16.625,22.666666666666668,15.916666666666666,20.395833333333332,13.291666666666666,18.87708333
2023/4/7,25.375,32.291666666666664,32.833333333333336,33,28.75,21.833333333333332,35,30,28.291666666666668,18.958333333333332,28.633333333333336
2023/4/8,35.75,37.583333333333336,37.833333333333336,35.166666666666664,35.125,34,38.25,37.375,38.083333333333336,28.666666666666668,35.78333333333333
2023/4/9,39.041666666666664,43.041666666666664,37.875,44.958333333333336,37.625,37.416666666666664,40.333333333333336,41.708333333333336,42.125,30.375,39.449999999999996
2023/4/10,42.291666666666664,38.541666666666664,44.791666666666664,49.791666666666664,37.541666666666664,39.25,40.666666666666664,40.5625,41.625,38.875,41.393750000000004
2023/4/11,34.833333333333336,33.916666666666664,39.416666666666664,38.416666666666664,26.083333333333332,36.833333333333336,29.291666666666668,25.625,23.604166666666668,37.208333333333336,32.52291666666667
2023/4/12,34.583333333333336,43.5,40.208333333333336,53.916666666666664,34.166666666666664,37.166666666666664,38.875,40.25,39.916666666666664,39.541666666666664,40.2125
2023/4/13,36.291666666666664,39.166666666666664,41.333333333333336,50.25,37.916666666666664,35.708333333333336,42.083333333333336,39.25,38.708333333333336,45,40.57083333333333
2023/4/14,24.583333333333332,28.958333333333332,22.833333333333332,35.291666666666664,30,25.166666666666668,31.791666666666668,27.833333333333332,29.958333333333332,41.791666666666664,29.820833333333336
2023/4/15,36.416666666666664,33.916666666666664,27.916666666666668,44.166666666666664,42.083333333333336,29.458333333333332,46.916666666666664,34.875,42.291666666666664,32.583333333333336,37.0625
2023/4/16,38.75,34.791666666666664,40.166666666666664,42.875,40.208333333333336,34.083333333333336,44.166666666666664,34.291666666666664,41.625,34.5,38.545833333333334
2023/4/17,32.125,31.625,32.5625,35.041666666666664,30.416666666666668,30.916666666666668,34.041666666666664,29.458333333333332,31.625,31.25,31.90625
2023/4/18,17.75,21.416666666666668,18.875,22.416666666666668,17.833333333333332,18.708333333333332,20.333333333333332,19.833333333333332,18.333333333333332,23.541666666666668,19.904166666666665
2023/4/19,19.25,22.625,21.875,24.375,14.958333333333334,23.041666666666668,21.958333333333332,19.833333333333332,18.625,24.375,21.091666666666665
2023/4/20,24.875,31.875,27.458333333333332,30.875,23.208333333333332,25.083333333333332,32.666666666666664,22.875,26,47.375,29.22916667
2023/4/21,25.416666666666668,31.291666666666668,29.208333333333332,33.416666666666664,26.5,26.625,37.25,24.375,35.291666666666664,33.291666666666664,30.266666666666666
2023/4/22,11.145833333333334,14.458333333333334,8.666666666666666,18.041666666666668,18.5,11,18,9.75,19.541666666666668,17.291666666666668,14.639583333333334
2023/4/23,3.0833333333333335,6.541666666666667,2.25,2.3333333333333335,5.875,2,8.958333333333334,1.4166666666666667,5.916666666666667,6.625,4.5
2023/4/24,7.833333333333333,8.666666666666666,8.75,10.791666666666666,6.666666666666667,3.8333333333333335,11.25,6.041666666666667,8.541666666666666,8.75,8.112499999999999
2023/4/25,13.916666666666666,16.041666666666668,16.208333333333332,12.208333333333334,14.333333333333334,12.083333333333334,21.958333333333332,13,17.333333333333332,13.375,15.045833333333334
2023/4/26,21.833333333333332,27.666666666666668,22.791666666666668,22.583333333333332,20.125,22.875,30.125,19.416666666666668,22.666666666666668,14.166666666666666,22.425
2023/4/27,28.333333333333332,26.083333333333332,32.541666666666664,31.791666666666668,26.375,28.166666666666668,32.5625,26.5,32.208333333333336,22.833333333333332,28.739583333333332
2023/4/28,29.125,29.208333333333332,32.708333333333336,32.875,24.708333333333332,27.208333333333332,29.833333333333332,26.458333333333332,30.875,29.375,29.237499999999997
2023/4/29,37,33.82608695652174,38.47826086956522,31.652173913043477,32.869565217391305,30,46.21739130434783,35.869565217391305,40.78260869565217,25.782608695652176,35.24782608695652
2023/4/30,41.166666666666664,42.458333333333336,49.5,42.25,41.833333333333336,41.583333333333336,51.125,36.833333333333336,41.604166666666664,32.958333333333336,42.13125
2023/5/1,35.333333333333336,33.958333333333336,35.916666666666664,32.625,33.5,30.583333333333332,41.375,30.666666666666668,34.625,27.041666666666668,33.5625
2023/5/2,42.458333333333336,32.875,49.208333333333336,43.708333333333336,31.125,37.833333333333336,40.625,40.416666666666664,38.583333333333336,32.916666666666664,38.975
2023/5/3,23.958333333333332,26.208333333333332,24.791666666666668,21.416666666666668,23.291666666666668,20.083333333333332,23.208333333333332,17.333333333333332,21.666666666666668,26.333333333333332,22.829166666666666
2023/5/4,19.666666666666668,20.270833333333332,20.5625,23.875,15.166666666666666,16.104166666666668,20.083333333333332,18.125,19.333333333333332,19.416666666666668,19.260416667083334
2023/5/5,13.458333333333334,18.666666666666668,14.5,19.5,11.708333333333334,14.75,15.458333333333334,15.458333333333334,13,22.916666666666668,15.941666666666668
2023/5/6,8.416666666666666,10.333333333333334,7.958333333333333,13.875,11.916666666666666,9.25,13.958333333333334,7.5625,14.25,19.166666666666668,11.668750000000001
2023/5/7,14.041666666666666,14.541666666666666,12.458333333333334,26.416666666666668,16.5,16.791666666666668,29.208333333333332,13.375,27.416666666666668,19.208333333333332,18.995833333333334
2023/5/8,19.875,25.791666666666668,20.041666666666668,26.25,24.333333333333332,25.125,30.958333333333332,19.416666666666668,32.625,27.333333333333332,25.175
2023/5/9,22.375,31.916666666666668,24.916666666666668,26.208333333333332,24.458333333333332,27.041666666666668,30.291666666666668,19,33.729166666666664,25.875,26.58125
2023/5/10,34.5,29.375,30.854166666666668,42.541666666666664,29.270833333333332,31.875,30.625,24.541666666666668,27.666666666666668,39,32.025
2023/5/11,25.458333333333332,27.208333333333332,7.8,36.5,23.875,26.708333333333332,34.833333333333336,23.125,34.666666666666664,28.375,26.855
2023/5/12,37.166666666666664,40.75,29.366666666666664,48.4375,34.541666666666664,38.125,48.041666666666664,29.25,41.458333333333336,31.958333333333332,37.90958333333334
2023/5/13,40.791666666666664,37.708333333333336,43.125,42.583333333333336,36.5,38.583333333333336,51,34.291666666666664,41.833333333333336,37.5,40.391666666666666
2023/5/14,53.833333333333336,55.541666666666664,52.666666666666664,64.08333333333333,48.416666666666664,53.583333333333336,52.95238095238095,53.3125,59.583333333333336,52.083333333333336,54.67893518541667
2023/5/15,44.208333333333336,53.583333333333336,46.541666666666664,54.3125,45.458333333333336,48.416666666666664,47.645833333333336,44.583333333333336,56.208333333333336,47.75,48.87083333333334
2023/5/16,39.416666666666664,37.333333333333336,42.708333333333336,38.625,33.458333333333336,31.958333333333332,33.708333333333336,37.166666666666664,42.458333333333336,43.041666666666664,37.987500000000004
2023/5/17,16.416666666666668,19.625,18.208333333333332,18.791666666666668,20.125,16.5,12.583333333333334,16.25,17.041666666666668,25.666666666666668,18.120833333333334
2023/5/18,19.625,18.375,21.458333333333332,21.604166666666668,16.375,21.375,14.104166666666666,17.708333333333332,22.75,19.541666666666668,19.291666666666668
2023/5/19,36,32.25,40.041666666666664,38.125,27.125,34.25,30.083333333333332,32.041666666666664,37.375,33,34.02916666666667
2023/5/20,33.875,40.083333333333336,38.208333333333336,35.125,32.25,35.666666666666664,30.583333333333332,30.958333333333332,36.291666666666664,50.208333333333336,36.324999999999996
2023/5/21,21.708333333333332,28.083333333333332,23.708333333333332,22.708333333333332,23.583333333333332,17.375,18.083333333333332,19.916666666666668,27.625,32.520833333333336,23.53125
2023/5/22,8.833333333333334,11.958333333333334,8.75,22.333333333333332,15.25,12.333333333333334,14.875,13.645833333333334,20.75,20.5,14.922916666666666
2023/5/23,24.583333333333332,29.791666666666668,32.458333333333336,29.708333333333332,24.791666666666668,29.375,23.5,26.25,30,26.333333333333332,27.679166666666664
2023/5/24,20.125,25.666666666666668,27.208333333333332,21.166666666666668,20.416666666666668,22.541666666666668,20.5625,18.916666666666668,29.625,20.25,22.647916666666664
2023/5/25,22.416666666666668,25.583333333333332,28.833333333333332,20.520833333333332,21.041666666666668,22.75,16.770833333333332,19.5,24.5,24.166666666666668,22.608333333333334
2023/5/26,33.75,28.875,33.541666666666664,22.916666666666668,19.583333333333332,35.041666666666664,20.291666666666668,19.583333333333332,23.791666666666668,26.625,26.400000000000002
2023/5/27,24.604166666666668,27.416666666666668,29.041666666666668,27.958333333333332,19.583333333333332,26.583333333333332,23.125,19.5,26.5,23.166666666666668,24.74791666666667
2023/5/28,13.333333333333334,14.791666666666666,17.458333333333332,17.291666666666668,14.125,14.5,11.125,15.25,17.666666666666668,16.125,15.166666666666666
2023/5/29,35.791666666666664,35.541666666666664,42.625,42.333333333333336,28.166666666666668,44.208333333333336,33.375,31.541666666666668,38.416666666666664,39.291666666666664,37.12916666666667
2023/5/30,31.208333333333332,34.041666666666664,36.25,37.125,31.625,27.208333333333332,28.75,33.020833333333336,41.020833333333336,27.208333333333332,32.74583333333333
2023/5/31,15.5,14.875,10.958333333333334,18.041666666666668,17.333333333333332,11.333333333333334,10.875,18.875,19.5,15.166666666666666,15.245833333333332
2023/6/1,22.458333333333332,22.541666666666668,24,28.333333333333332,20.875,22.083333333333332,20.604166666666668,23.333333333333332,30.833333333333332,23.791666666666668,23.885416666666668
2023/6/2,27.208333333333332,32.125,31.458333333333332,34.833333333333336,27.041666666666668,36.25,30.104166666666668,31.25,38.375,32.916666666666664,32.15625
2023/6/3,18.375,19.166666666666668,18.75,22.625,24.75,16.958333333333332,17.583333333333332,19.875,25.416666666666668,20.583333333333332,20.408333333333335
2023/6/4,23.25,25.166666666666668,30.291666666666668,30.791666666666668,24.458333333333332,20.708333333333332,23.791666666666668,25.083333333333332,32.416666666666664,24.875,26.083333333333332
2023/6/5,15.541666666666666,19.166666666666668,17.166666666666668,27.833333333333332,20.041666666666668,15.5,10.770833333333334,18.125,24.791666666666668,16.583333333333332,18.552083333333332
2023/6/6,14.625,17.291666666666668,18.583333333333332,17.541666666666668,16.708333333333332,14.25,13.208333333333334,15.958333333333334,22.875,14.916666666666666,16.595833333333335
2023/6/7,23.666666666666668,25.166666666666668,28.208333333333332,20.791666666666668,21.416666666666668,24.5,20.875,19.666666666666668,25.333333333333332,22.25,23.1875
2023/6/8,22.75,28.041666666666668,28.791666666666668,24.833333333333332,25.458333333333332,26.666666666666668,21.104166666666668,22.166666666666668,26.333333333333332,21.666666666666668,24.78125
2023/6/9,21.25,23.166666666666668,21.916666666666668,27.25,23.583333333333332,24.5,20.416666666666668,21.666666666666668,29.041666666666668,21.875,23.46666666666667
2023/6/10,17.958333333333332,22.208333333333332,21.145833333333332,24.8125,21.083333333333332,25.166666666666668,19.9375,22.125,28.5,24.833333333333332,22.777083333333334
2023/6/11,19.041666666666668,22.708333333333332,23.083333333333332,27.75,22.666666666666668,26.916666666666668,19.041666666666668,22.958333333333332,31.875,26.291666666666668,24.233333333333334
2023/6/12,17.458333333333332,19.666666666666668,25.833333333333332,25.041666666666668,20.583333333333332,18.416666666666668,17.416666666666668,19.208333333333332,22.208333333333332,21.416666666666668,20.724999999999998
2023/6/13,18.375,18.5,19.25,19.791666666666668,18.75,18.125,11.291666666666666,14.916666666666666,16.125,16.5,17.162499999999998
2023/6/14,21.875,26.25,26.583333333333332,28.77380952,20.083333333333332,28.541666666666668,20.125,19.25,27.125,24.791666666666668,24.33988095
2023/6/15,26.583333333333332,32.708333333333336,35.25,33.026785714375,28.25,32.916666666666664,32.5,26.125,33.583333333333336,27.5,30.74761905
2023/6/16,29.541666666666668,34.4375,35.041666666666664,31.291666666666668,28.375,28.625,29.791666666666668,24.291666666666668,31.875,27.833333333333332,30.110416666666666
2023/6/17,15.541666666666666,18.833333333333332,16,13.999999999875,17.541666666666668,13.791666666666666,11.75,13.458333333333334,13.333333333333334,16.583333333333332,15.083333333333334
2023/6/18,9.541666666666666,12.625,10.916666666666666,10.375,9.583333333333334,12.3125,5.916666666666667,9.541666666666666,8.333333333333334,11.583333333333334,10.072916666666666
2023/6/19,23.041666666666668,20.958333333333332,32.5625,25.875,18.875,26.083333333333332,20.25,20.020833333333332,19.958333333333332,24.75,23.2375
2023/6/20,7.333333333333333,10.333333333333334,7.166666666666667,7,10.958333333333334,8.625,4.9375,7.333333333333333,7.6875,6.770833333333333,7.814583333333334
2023/6/21,11.708333333333334,12,12.958333333333334,16.875,11.333333333333334,12.333333333333334,9.5,15.708333333333334,18.666666666666668,9.583333333333334,13.066666666666668
2023/6/22,7.291666666666667,7.958333333333333,5.958333333333333,9.541666666666666,8.875,8.208333333333334,4.020833333333333,8.458333333333334,5.416666666666667,6.916666666666667,7.264583333333333
2023/6/23,8.291666666666666,9.208333333333334,8.458333333333334,11.895833333333334,7.583333333333333,5.5,5.1875,9.375,10,7.083333333333333,8.258333333333333
2023/6/24,15.041666666666666,17.25,19.791666666666668,21.166666666666668,16.333333333333332,20.708333333333332,15.875,16.083333333333332,16.375,17.75,17.6375
2023/6/25,11.816666666666668,16.833333333333332,14.875,12.375,15.083333333333334,13.916666666666666,11.583333333333334,10.833333333333334,6.520833333333333,14.791666666666666,12.862916666666665
2023/6/26,5.016666666666667,13.416666666666666,8.541666666666666,6.583333333333333,9.833333333333334,10.5625,5.458333333333333,9.25,16.291666666666668,9.541666666666666,9.449583333333333
2023/6/27,8.666666666666666,9.833333333333334,11.458333333333334,10.625,8,8.916666666666666,4.791666666666667,9.25,6.145833333333333,8.541666666666666,8.622916666666667
2023/6/28,13.583333333333334,12.583333333333334,15.833333333333334,18.958333333333332,12.583333333333334,13.229166666666666,8.958333333333334,26.416666666666668,13.291666666666666,14.875,15.03125
2023/6/29,11.75,14.041666666666666,16.041666666666668,17.257575757916666,12.666666666666666,22.875,7.729166666666667,15.75,15.666666666666666,14.208333333333334,14.798674242083331
